2017-11-20 17:00:00+00:00	47.460	58.300	5.970
2017-11-20 17:01:00+00:00	47.510	58.340	5.970
2017-11-20 17:02:00+00:00	47.500	58.350	5.970
2017-11-20 17:03:00+00:00	47.475	58.310	5.970
2017-11-20 17:04:00+00:00	47.430	58.295	5.970
2017-11-20 17:05:00+00:00	47.380	58.285	5.975
2017-11-20 17:06:00+00:00	47.380	58.310	5.975
2017-11-20 17:07:00+00:00	47.410	58.300	5.975
2017-11-20 17:08:00+00:00	47.430	58.300	5.980
2017-11-20 17:09:00+00:00	47.405	58.310	5.975
2017-11-20 17:10:00+00:00	47.350	58.280	5.970
2017-11-20 17:11:00+00:00	47.360	58.300	5.970
2017-11-20 17:12:00+00:00	47.390	58.320	5.970
2017-11-20 17:13:00+00:00	47.420	58.310	5.970
2017-11-20 17:14:00+00:00	47.450	58.320	5.970
2017-11-20 17:15:00+00:00	47.420	58.320	5.975
2017-11-20 17:16:00+00:00	47.400	58.310	5.977
2017-11-20 17:17:00+00:00	47.410	58.310	5.980
2017-11-20 17:18:00+00:00	47.410	58.309	5.980
2017-11-20 17:19:00+00:00	47.420	58.320	5.978
2017-11-20 17:20:00+00:00	47.420	58.300	5.980
2017-11-20 17:21:00+00:00	47.410	58.290	5.980
2017-11-20 17:22:00+00:00	47.370	58.280	5.975
2017-11-20 17:23:00+00:00	47.370	58.308	5.975
2017-11-20 17:24:00+00:00	47.361	58.310	5.980
2017-11-20 17:25:00+00:00	47.350	58.310	5.975
2017-11-20 17:26:00+00:00	47.350	58.320	5.975
2017-11-20 17:27:00+00:00	47.370	58.350	5.975
2017-11-20 17:28:00+00:00	47.370	58.320	5.970
2017-11-20 17:29:00+00:00	47.360	58.290	5.970
2017-11-20 17:30:00+00:00	47.350	58.290	5.971
2017-11-20 17:31:00+00:00	47.370	58.290	5.980
2017-11-20 17:32:00+00:00	47.370	58.296	5.980
2017-11-20 17:33:00+00:00	47.365	58.280	5.980
2017-11-20 17:34:00+00:00	47.350	58.280	5.980
2017-11-20 17:35:00+00:00	47.350	58.290	5.970
2017-11-20 17:36:00+00:00	47.360	58.320	5.970
2017-11-20 17:37:00+00:00	47.350	58.295	5.970
2017-11-20 17:38:00+00:00	47.360	58.300	5.975
2017-11-20 17:39:00+00:00	47.370	58.300	5.975
2017-11-20 17:40:00+00:00	47.370	58.290	5.973
2017-11-20 17:41:00+00:00	47.420	58.350	5.973
2017-11-20 17:42:00+00:00	47.450	58.370	5.973
2017-11-20 17:43:00+00:00	47.470	58.390	5.972
2017-11-20 17:44:00+00:00	47.470	58.380	5.970
2017-11-20 17:45:00+00:00	47.440	58.360	5.970
2017-11-20 17:46:00+00:00	47.460	58.360	5.970
2017-11-20 17:47:00+00:00	47.460	58.360	5.965
2017-11-20 17:48:00+00:00	47.460	58.350	5.965
2017-11-20 17:49:00+00:00	47.450	58.370	5.960
2017-11-20 17:50:00+00:00	47.470	58.380	5.960
2017-11-20 17:51:00+00:00	47.491	58.385	5.950
2017-11-20 17:52:00+00:00	47.480	58.390	5.960
2017-11-20 17:53:00+00:00	47.480	58.435	5.960
2017-11-20 17:54:00+00:00	47.500	58.440	5.970
2017-11-20 17:55:00+00:00	47.475	58.440	5.970
2017-11-20 17:56:00+00:00	47.450	58.430	5.970
2017-11-20 17:57:00+00:00	47.450	58.420	5.970
2017-11-20 17:58:00+00:00	47.470	58.430	5.970
2017-11-20 17:59:00+00:00	47.470	58.430	5.970
2017-11-20 18:00:00+00:00	47.470	58.470	5.970
2017-11-20 18:01:00+00:00	47.470	58.470	5.970
2017-11-20 18:02:00+00:00	47.470	58.490	5.970
2017-11-20 18:03:00+00:00	47.450	58.490	5.970
2017-11-20 18:04:00+00:00	47.420	58.480	5.965
2017-11-20 18:05:00+00:00	47.410	58.488	5.965
2017-11-20 18:06:00+00:00	47.415	58.500	5.965
2017-11-20 18:07:00+00:00	47.430	58.510	5.965
2017-11-20 18:08:00+00:00	47.432	58.520	5.965
2017-11-20 18:09:00+00:00	47.435	58.520	5.970
2017-11-20 18:10:00+00:00	47.430	58.520	5.970
2017-11-20 18:11:00+00:00	47.480	58.570	5.970
2017-11-20 18:12:00+00:00	47.490	58.620	5.965
2017-11-20 18:13:00+00:00	47.490	58.620	5.965
2017-11-20 18:14:00+00:00	47.525	58.660	5.965
2017-11-20 18:15:00+00:00	47.530	58.680	5.980
2017-11-20 18:16:00+00:00	47.540	58.690	5.980
2017-11-20 18:17:00+00:00	47.560	58.710	5.975
2017-11-20 18:18:00+00:00	47.570	58.715	5.970
2017-11-20 18:19:00+00:00	47.580	58.730	5.970
2017-11-20 18:20:00+00:00	47.550	58.714	5.970
2017-11-20 18:21:00+00:00	47.540	58.670	5.970
2017-11-20 18:22:00+00:00	47.510	58.680	5.970
2017-11-20 18:23:00+00:00	47.530	58.650	5.960
2017-11-20 18:24:00+00:00	47.540	58.670	5.960
2017-11-20 18:25:00+00:00	47.510	58.580	5.970
2017-11-20 18:26:00+00:00	47.500	58.600	5.969
2017-11-20 18:27:00+00:00	47.520	58.610	5.970
2017-11-20 18:28:00+00:00	47.515	58.595	5.970
2017-11-20 18:29:00+00:00	47.504	58.600	5.962
2017-11-20 18:30:00+00:00	47.480	58.580	5.962
2017-11-20 18:31:00+00:00	47.485	58.584	5.970
2017-11-20 18:32:00+00:00	47.450	58.530	5.970
2017-11-20 18:33:00+00:00	47.445	58.530	5.970
2017-11-20 18:34:00+00:00	47.440	58.470	5.970
2017-11-20 18:35:00+00:00	47.440	58.490	5.965
2017-11-20 18:36:00+00:00	47.460	58.520	5.965
2017-11-20 18:37:00+00:00	47.500	58.510	5.965
2017-11-20 18:38:00+00:00	47.500	58.520	5.965
2017-11-20 18:39:00+00:00	47.495	58.510	5.970
2017-11-20 18:40:00+00:00	47.480	58.490	5.970
2017-11-20 18:41:00+00:00	47.495	58.470	5.970
2017-11-20 18:42:00+00:00	47.480	58.480	5.970
2017-11-20 18:43:00+00:00	47.490	58.480	5.970
2017-11-20 18:44:00+00:00	47.470	58.440	5.970
2017-11-20 18:45:00+00:00	47.480	58.480	5.970
2017-11-20 18:46:00+00:00	47.490	58.495	5.970
2017-11-20 18:47:00+00:00	47.560	58.480	5.970
2017-11-20 18:48:00+00:00	47.590	58.490	5.970
2017-11-20 18:49:00+00:00	47.635	58.440	5.970
2017-11-20 18:50:00+00:00	47.630	58.440	5.960
2017-11-20 18:51:00+00:00	47.620	58.410	5.963
2017-11-20 18:52:00+00:00	47.650	58.420	5.963
2017-11-20 18:53:00+00:00	47.670	58.420	5.963
2017-11-20 18:54:00+00:00	47.630	58.415	5.965
2017-11-20 18:55:00+00:00	47.640	58.440	5.964
2017-11-20 18:56:00+00:00	47.650	58.425	5.965
2017-11-20 18:57:00+00:00	47.650	58.420	5.964
2017-11-20 18:58:00+00:00	47.650	58.430	5.964
2017-11-20 18:59:00+00:00	47.630	58.433	5.965
2017-11-20 19:00:00+00:00	47.670	58.420	5.965
2017-11-20 19:01:00+00:00	47.685	58.430	5.970
2017-11-20 19:02:00+00:00	47.690	58.420	5.970
2017-11-20 19:03:00+00:00	47.670	58.430	5.970
2017-11-20 19:04:00+00:00	47.660	58.440	5.975
2017-11-20 19:05:00+00:00	47.680	58.450	5.975
2017-11-20 19:06:00+00:00	47.690	58.440	5.980
2017-11-20 19:07:00+00:00	47.715	58.480	5.975
2017-11-20 19:08:00+00:00	47.720	58.500	5.985
